bad_loan,loan_request,amt_due_on_mort,value_of_property,years_at_job,num_derog_reports,num_delinq_lines,oldest_cl_age,num_recent_cl,num_of_cl,debt_to_inc_ratio,reason_for_loan_DebtCon,reason_for_loan_HomeImp,occupation_Mgr,occupation_Office,occupation_Other,occupation_ProfExe,occupation_Sales,occupation_Self
1.0,-0.4289417530948972,-0.5595835395554681,-0.5751658081691506,-0.7983871194615955,3.5636605852490373,2.3626715620613927,0.29637693687105027,0.48121480961220603,2.9224938350435576,0.10042619969904558,1,0,0,1,0,0,0,0
0.0,-0.4289417530948972,-0.6204114543041651,-0.6821736894096265,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,0.2781370753263116,-0.10598248009304298,-0.9480642459709805,-0.7932277148906652,1,0,0,0,1,0,0,0
0.0,-0.4289417530948972,-0.31935206379064024,-0.11015628901100732,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,0.22830877813068876,-0.10598248009304298,-0.25334869296837104,-1.8830711021263566,1,0,0,0,0,1,0,0
0.0,-0.4289417530948972,-0.23458998453654817,0.03324153600350456,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,0.8967847535672286,-0.10598248009304298,-0.9480642459709805,-0.06141683632386334,0,1,0,0,0,1,0,0
0.0,-0.4289417530948972,-0.5211839219552966,-0.606349776146616,-0.12953162900671564,-0.2878021319597589,0.5270392050564102,-0.5258590687987037,0.48121480961220603,2.724003677042812,-0.6500904852898083,1,0,0,0,1,0,0,0
0.0,-0.4289417530948972,-0.015303754735450177,-0.2593827314456001,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,0.3565339076213532,0.48121480961220603,-0.3525937719687438,1.0421291439404403,1,0,0,0,1,0,0,0
0.0,-0.4289417530948972,-0.6972563218486556,-0.6536878351340384,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,0.41373282691390406,1.068412099317455,-0.3525937719687438,0.3674513527453594,0,1,0,0,0,1,0,0
1.0,-0.4289417530948972,-0.19225457725364967,-0.2228198316650334,1.074408253812068,-0.2878021319597589,6.0339362760713575,0.046262243072414555,-0.693179769798292,-0.9480642459709805,-2.1371315111230826,0,1,0,0,1,0,0,0
0.0,-0.42014974187043347,0.5732165877356269,0.6833831645519911,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,-0.8772131221899899,1.6556093890227042,-0.054858534967625494,0.40835953317092244,0,1,0,0,0,1,0,0
0.0,-0.42014974187043347,0.12805025440410853,0.5495498066986207,0.8068660576301161,-0.2878021319597589,-0.3907769734460811,1.4161148120552665,-0.693179769798292,-0.25334869296837104,-0.6857559342203041,1,0,0,0,0,1,0,0
0.0,-0.42014974187043347,-0.8538665269630804,-0.8727193218043771,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-0.8252700688019734,-0.10598248009304298,-1.146554403971726,-2.0058355493664055,0,1,0,0,1,0,0,0
1.0,-0.42014974187043347,-0.4889674869871195,-0.6951280942987677,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.5894143840266902,1.6556093890227042,-1.3450445619724716,0.05615459458962032,0,1,0,0,0,1,0,0
0.0,-0.42014974187043347,-0.3269726652632827,-0.220052535560544,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,0.16364388241913563,-0.693179769798292,-0.15410361396799827,-1.6311802513281004,1,0,0,0,0,1,0,0
0.0,-0.42014974187043347,-0.4483775168678652,-0.6088576382413096,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,0.6678640228906052,-0.693179769798292,-0.4518388509691166,-0.16898263684137982,1,0,0,0,1,0,0,0
1.0,-0.42014974187043347,-0.6800529281050256,-0.7572020050425963,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,-2.116124444444714,6.353187706664696,-1.3450445619724716,0.10042619969904558,1,0,0,0,1,0,0,0
0.0,-0.42014974187043347,-0.502178050617838,-0.4595966046054107,1.6094926461759718,-0.2878021319597589,-0.3907769734460811,0.221019530341761,-0.693179769798292,-0.6503290089698621,-1.2256666971036023,1,0,0,0,0,1,0,0
0.0,-0.42014974187043347,0.18620867702017332,-0.09503993404023378,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.34193358817685887,-0.10598248009304298,0.44136686003423836,1.0457705607184389,1,0,1,0,0,0,0,0
0.0,-0.42014974187043347,0.29654768516897256,0.2401833978173551,-1.0659293156435474,-0.2878021319597589,1.4448553835589015,-0.5424085888201272,-0.693179769798292,1.2353274920372206,-0.315457655187665,1,0,0,0,0,1,0,0
0.0,-0.42014974187043347,0.302616786940598,0.08080443779941672,1.3419504499940198,-0.2878021319597589,-0.3907769734460811,-0.5349394323034156,1.6556093890227042,0.24287670203349282,-0.6063662128175303,0,1,0,0,1,0,0,0
0.0,-0.42014974187043347,-0.5431558956623466,-0.6229708483742057,2.278348136630852,-0.2878021319597589,-0.3907769734460811,1.123123237055523,-0.10598248009304298,-0.5510839299694894,0.2948683065114343,1,0,1,0,0,0,0,0
1.0,-0.42014974187043347,-0.28969104009472646,-0.3251751963298364,-1.0659293156435474,-0.2878021319597589,-0.3907769734460811,-0.0711263506736188,0.48121480961220603,0.14363162303312005,2.102085529800069,0,1,1,0,0,0,0,0
0.0,-0.41135773064596975,0.6566325128373659,0.4302620489944731,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-0.027227467474312036,1.068412099317455,1.036837334036475,-0.9020635283343267,0,1,0,0,0,1,0,0
0.0,-0.41135773064596975,0.25064154695652757,0.00041448596399864515,1.6094926461759718,-0.2878021319597589,-0.3907769734460811,-0.667644695278219,1.6556093890227042,0.14363162303312005,-0.49320363991945176,0,1,0,0,1,0,0,0
0.0,-0.41135773064596975,-0.8938176442642689,-1.090073135211369,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-1.220880517669683,0.48121480961220603,-1.0473093249713532,-0.4395776422145338,0,1,0,0,1,0,0,0
0.0,-0.41135773064596975,0.47830131190870273,0.3069617119388158,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,0.3325133634346726,-0.693179769798292,-0.9480642459709805,0.6978118443637377,1,0,0,1,0,0,0,0
0.0,-0.41135773064596975,-0.6689870846492424,-0.5332931589880949,1.3419504499940198,-0.2878021319597589,-0.3907769734460811,0.18118439725621346,-0.693179769798292,-0.6503290089698621,-1.3999484439987118,1,0,0,0,0,1,0,0
1.0,-0.41135773064596975,-0.11368708871758881,-0.26208084514747726,0.13801056717523627,-0.2878021319597589,0.5270392050564102,0.45691780570300894,-0.693179769798292,1.036837334036475,0.035954747583911165,1,0,0,0,1,0,0,0
0.0,-0.41135773064596975,-0.6254538283324704,-0.7218497973077438,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.8630149007050829,0.48121480961220603,2.724003677042812,-0.7016421111506254,1,0,0,0,1,0,0,0
0.0,-0.41135773064596975,-0.004557337688699876,-0.25694405175351875,1.6094926461759718,-0.2878021319597589,-0.3907769734460811,0.6054456126233122,5.178793127254198,0.14363162303312005,0.27786435099969203,1,0,1,0,0,0,0,0
0.0,-0.41135773064596975,-0.04001366909135374,-0.2998544369737581,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,0.674681823712325,1.068412099317455,0.3421217810338656,-0.2948104563653904,1,0,0,0,1,0,0,0
1.0,-0.41135773064596975,0.614445410672947,0.31548844306077384,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,-0.47648273575730477,-0.693179769798292,-0.15410361396799827,1.246000926404598,1,0,0,0,0,1,0,0
0.0,-0.41135773064596975,0.6144682268450208,0.43906550972688013,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,0.8787621312320779,0.48121480961220603,1.93004304503983,0.5786155932428472,1,0,1,0,0,0,0,0
0.0,-0.41135773064596975,-0.30032337628110783,-0.5038560466765886,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.5015823332464948,0.48121480961220603,1.3345725710375933,0.7825034945956499,1,0,0,0,0,1,0,0
0.0,-0.41135773064596975,0.6629525925018029,0.3443720961513823,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,-0.6278620479776987,-0.10598248009304298,0.44136686003423836,-0.40025617442032924,1,0,0,0,1,0,0,0
0.0,-0.41135773064596975,0.21671389908281694,-0.07575533931207304,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.5914636132223092,-0.10598248009304298,0.44136686003423836,-0.9507132978372027,0,1,0,0,0,1,0,0
1.0,-0.40256571942150604,-0.4899257662142183,-0.5323591965528297,-1.1194377548799377,0.9960187737765066,2.3626715620613927,-1.3793725256117035,-0.693179769798292,-0.4518388509691166,0.10042619969904558,1,0,1,0,0,0,0,0
0.0,-0.40256571942150604,-0.6823573614844773,-0.5753041729743751,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,0.930267959720951,-0.693179769798292,-0.15410361396799827,-0.7304447091595853,1,0,0,0,1,0,0,0
0.0,-0.40256571942150604,0.27147271205988854,-0.06537797892023765,1.475721548084996,-0.2878021319597589,-0.3907769734460811,-0.41773795339829,1.068412099317455,0.14363162303312005,-0.5598948404347969,0,1,0,0,1,0,0,0
0.0,-0.40256571942150604,-1.246259054287946,-0.9337209053077161,1.8770348423579237,-0.2878021319597589,-0.3907769734460811,0.9562919980272995,-0.693179769798292,-0.25334869296837104,-0.45378311613293576,0,1,0,1,0,0,0,0
0.0,-0.40256571942150604,-0.15320469874937548,-0.38007143280264555,-1.0659293156435474,-0.2878021319597589,-0.3907769734460811,0.8542209421510897,1.068412099317455,0.3421217810338656,-0.4864817413362495,1,0,0,0,1,0,0,0
0.0,-0.40256571942150604,0.864510656601574,0.4024507231443543,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.41653647746135636,-0.10598248009304298,0.44136686003423836,0.008162406397843797,1,0,0,0,1,0,0,0
0.0,-0.40256571942150604,-0.2948246788113269,-0.2500258114922952,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,0.2930547963193001,-0.693179769798292,-0.15410361396799827,-1.7677378137721982,1,0,0,0,0,1,0,0
0.0,-0.40256571942150604,-0.6415392296444853,-0.39714219064721473,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-0.767518387619464,-0.693179769798292,-1.2457994829720989,-0.7438685655009328,1,0,1,0,0,0,0,0
0.0,-0.40256571942150604,0.16581101918621413,-0.06537797892023765,2.8134325289947557,-0.2878021319597589,0.5270392050564102,1.7940877797412562,0.48121480961220603,2.823248756043185,0.10042619969904558,1,0,0,1,0,0,0,0
0.0,-0.40256571942150604,-1.1842675147634862,-1.1377052194098936,1.074408253812068,0.9960187737765066,-0.3907769734460811,-0.9038220024857857,-0.10598248009304298,-0.4518388509691166,0.10042619969904558,1,0,1,0,0,0,0,0
1.0,-0.40256571942150604,-0.8381005520600985,-0.86097560896095,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,1.6394752943899726,0.48121480961220603,0.44136686003423836,0.10042619969904558,1,0,0,0,1,0,0,0
0.0,-0.40256571942150604,-0.9234102194439613,-1.0713765909054125,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-0.2989221957533248,2.830003968433202,0.639857018034984,0.810674973089453,1,0,0,0,1,0,0,0
0.0,-0.40256571942150604,0.46217027825254037,0.23573842844951892,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,0.47128294706136253,-0.693179769798292,-0.9480642459709805,0.7280285425922787,1,0,0,1,0,0,0,0
0.0,-0.40256571942150604,0.26798183773260026,0.16589879301246682,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,0.11817875026291016,-0.10598248009304298,1.433817650037966,0.8470367956420751,1,0,0,0,0,1,0,0
0.0,-0.40256571942150604,-0.19225457725364967,-1.0707712448825553,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,1.5672643550125718,-0.693179769798292,-1.3450445619724716,-0.8931075278152797,0,1,0,0,1,0,0,0
0.0,-0.40256571942150604,0.4638358588139263,-0.02988740638016066,0.6730949595391401,-0.2878021319597589,1.4448553835589015,-0.5538577132874004,-0.10598248009304298,-0.4518388509691166,0.17822035963849733,1,0,0,0,0,0,1,0
0.0,-0.40256571942150604,-0.9611481680539932,-0.5822051176349456,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,0.8791359986287298,-0.693179769798292,-0.6503290089698621,-1.493803921725611,1,0,0,0,0,1,0,0
0.0,-0.40256571942150604,-0.4819857383325429,-0.46428371238238964,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,0.4288578772760844,-0.693179769798292,-1.2457994829720989,-0.03600418068874583,1,0,0,0,1,0,0,0
0.0,-0.40256571942150604,-0.07782006621760693,-0.2620981407481303,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,0.751701306259994,0.48121480961220603,0.44136686003423836,-0.22731809214175447,1,0,0,0,1,0,0,0
0.0,-0.40256571942150604,0.37079150909705216,0.30109850331742877,-0.6646160213706195,-0.2878021319597589,1.4448553835589015,-0.5044319112785294,-0.693179769798292,0.3421217810338656,0.9573955273297897,0,1,1,0,0,0,0,0
0.0,-0.3937737081970424,-0.2106558200311531,-0.3594031900222401,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,-1.1415972640487446,1.068412099317455,-1.0473093249713532,0.10042619969904558,1,0,0,0,1,0,0,0
0.0,-0.3937737081970424,-0.8999095622079681,-0.6111579531281663,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,0.9536263772275516,-0.10598248009304298,-0.6503290089698621,-1.6367562028498452,1,0,0,0,0,1,0,0
0.0,-0.3937737081970424,0.08289704987009823,0.45919758888704076,0.6730949595391401,-0.2878021319597589,0.5270392050564102,1.2244430103675434,-0.10598248009304298,-0.3525937719687438,-0.8187496723045496,1,0,0,0,0,1,0,0
0.0,-0.3937737081970424,-0.2295704266803166,-0.5672617186707027,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,-0.13255580946980894,-0.10598248009304298,1.2353274920372206,1.1130937557614888,1,0,0,0,0,1,0,0
0.0,-0.3937737081970424,-1.203250569928871,-1.0687476596061474,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-0.6993643913068941,-0.693179769798292,-1.146554403971726,-1.750705224789608,1,0,1,0,0,0,0,0
0.0,-0.3937737081970424,-0.9365979669026061,-0.9566721673743254,0.2717816652662122,-0.2878021319597589,-0.3907769734460811,-0.7760086287669619,-0.693179769798292,-1.146554403971726,-1.7043235686775196,0,1,0,0,1,0,0,0
0.0,-0.3937737081970424,-0.6109655590656203,-0.6308749378726536,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.10589899614102617,-0.693179769798292,-0.8488191669706077,0.28902755600228736,1,0,0,0,1,0,0,0
0.0,-0.3937737081970424,-0.28775166546845515,-0.2583276998057635,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,1.3485083905009019,-0.693179769798292,-0.15410361396799827,-0.5370178510492842,0,1,0,0,1,0,0,0
0.0,-0.3937737081970424,0.11938010901607218,-0.22572549257474733,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-0.5622657818813769,0.48121480961220603,0.44136686003423836,0.7028508998409083,1,0,1,0,0,0,0,0
0.0,-0.3937737081970424,0.3621441798810896,0.04341134918750323,1.475721548084996,-0.2878021319597589,-0.3907769734460811,-0.6900866307624753,1.6556093890227042,0.24287670203349282,-0.6691838506519883,0,1,0,0,1,0,0,0
0.0,-0.3937737081970424,-0.6437980306797895,-0.6893340680799929,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,-0.8355254734910667,-0.10598248009304298,-0.25334869296837104,0.859437196107623,1,0,0,0,1,0,0,0
0.0,-0.3937737081970424,0.03712780869009588,0.03384688202636162,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-0.6953524950581932,-0.10598248009304298,0.5406119390346111,-1.2693046942900958,0,1,0,0,0,1,0,0
0.0,-0.3937737081970424,0.12674973259590305,-0.19698020428936333,-0.12953162900671564,-0.2878021319597589,0.5270392050564102,1.8839062222747567,-0.10598248009304298,1.93004304503983,0.6696233879573441,1,0,0,0,0,1,0,0
0.0,-0.3937737081970424,-0.6201832925834273,-0.6094110974622075,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,-0.7252388886516722,1.068412099317455,2.724003677042812,-0.6338088235657476,1,0,0,0,1,0,0,0
0.0,-0.3937737081970424,0.14580123627750924,-0.02692985866848758,0.004239469084260327,2.2798396795127718,-0.3907769734460811,-0.04972526292682716,-0.693179769798292,0.8383471760357295,-0.8883458710040728,1,0,0,0,0,1,0,0
0.0,-0.3937737081970424,-0.6524225437236782,-0.8950652378481293,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,-1.0105819875741933,-0.693179769798292,-0.6503290089698621,0.7621930705550433,1,0,0,0,1,0,0,0
0.0,-0.3937737081970424,0.8711501626750439,0.6628532865768101,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,1.2164418618056672,-0.10598248009304298,2.426268440041694,-0.19245454450940636,1,0,0,0,0,1,0,0
0.0,-0.3937737081970424,0.6104297643879617,0.26169912502976045,0.2717816652662122,-0.2878021319597589,-0.3907769734460811,-0.015490966186084483,-0.693179769798292,0.5406119390346111,0.19622426474287913,1,0,0,0,1,0,0,0
0.0,-0.3937737081970424,0.11509066866620157,-0.007541490336408479,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-0.8932264025396061,-0.10598248009304298,0.5406119390346111,-1.3236186367172023,0,1,0,0,0,1,0,0
0.0,-0.38498169697257867,-0.4858188552409379,-0.7200164636385195,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-0.07012219435301877,-0.693179769798292,-0.8488191669706077,-0.948234905664703,1,0,0,0,1,0,0,0
0.0,-0.38498169697257867,-0.050691637621882696,-0.261994367144212,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-1.1117506225551215,0.48121480961220603,-1.0473093249713532,-0.37263326378223305,1,0,0,0,1,0,0,0
0.0,-0.38498169697257867,-0.4290750352934475,-0.702253881767828,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,-0.020233110907388017,-0.693179769798292,-0.749574087970235,-0.9653450126721951,1,0,0,0,1,0,0,0
0.0,-0.38498169697257867,-0.0647235834472573,-0.2097616531719739,2.0108059404488996,-0.2878021319597589,-0.3907769734460811,-0.19527966618949805,0.48121480961220603,-0.8488191669706077,0.941471820659403,0,1,0,1,0,0,0,0
0.0,-0.38498169697257867,-0.8655027747207081,-0.9004095784499245,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,-0.672862516203858,-0.10598248009304298,-1.2457994829720989,-2.1198671442397083,0,1,0,0,1,0,0,0
0.0,-0.38498169697257867,-0.13180312934417002,-0.40578999097374424,-1.0659293156435474,-0.2878021319597589,-0.3907769734460811,0.6176734707501566,0.48121480961220603,0.44136686003423836,-0.4032093171902325,1,0,0,0,1,0,0,0
1.0,-0.38498169697257867,-0.7927876343215717,-0.9306768795927777,-1.0659293156435474,9.982765113930364,0.5270392050564102,0.4714942626215402,-0.693179769798292,-0.4518388509691166,1.7900179175672861,0,1,0,0,1,0,0,0
1.0,-0.38498169697257867,-0.10535918591065918,-0.08440313963860252,1.208179351903044,-0.2878021319597589,-0.3907769734460811,-0.032760247854030713,-0.10598248009304298,-1.0473093249713532,0.10042619969904558,1,0,0,0,1,0,0,0
0.0,-0.38498169697257867,-0.5563664592930652,-0.6188371998181246,-1.1729461941163282,-0.2878021319597589,-0.3907769734460811,-0.024170665373558588,-0.693179769798292,0.3421217810338656,0.10042619969904558,1,0,0,1,0,0,0,0
1.0,-0.38498169697257867,1.7173107202032427,-0.2228198316650334,2.1445770385398757,-0.2878021319597589,1.4448553835589015,2.3875498447650245,-0.693179769798292,4.907395415051013,0.10042619969904558,1,0,0,0,0,1,0,0
0.0,-0.38498169697257867,0.6149473664585702,0.45072274456704187,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-0.16184141396728333,0.48121480961220603,1.036837334036475,-0.9039020630228172,0,1,0,0,0,1,0,0
0.0,-0.38498169697257867,-0.13921838526814845,-0.24770820100478527,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-1.8238186523389708,-0.10598248009304298,-1.7420248779739627,0.6257839995373025,1,0,0,0,1,0,0,0
0.0,-0.38498169697257867,0.10883903751798589,-0.22868304028642042,1.3419504499940198,-0.2878021319597589,-0.3907769734460811,0.8174400192988138,5.178793127254198,0.24287670203349282,0.33144962124427,1,0,1,0,0,0,0,0
0.0,-0.38498169697257867,-0.7260503310057658,-0.843939442317687,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,0.8667782266582851,-0.693179769798292,1.3345725710375933,0.575697980052194,1,0,0,0,0,1,0,0
0.0,-0.37618968574811495,-0.44931297992289015,-0.6457837456355904,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,0.6668915577956674,-0.693179769798292,-0.3525937719687438,0.06812670944752351,1,0,0,0,1,0,0,0
0.0,-0.37618968574811495,-1.3306788909609313,-0.9216312804512279,2.0108059404488996,-0.2878021319597589,-0.3907769734460811,0.9263083064453971,-0.693179769798292,-0.25334869296837104,-0.5020085707510688,0,1,0,1,0,0,0,0
0.0,-0.37618968574811495,-0.35373603510582646,-0.5145966146821381,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,0.5610183120897799,-0.693179769798292,-1.2457994829720989,-0.032190932958377654,1,0,0,0,1,0,0,0
0.0,-0.37618968574811495,-0.12664667445549577,-0.3578292903628117,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-0.5249233308454849,-0.693179769798292,-0.25334869296837104,-1.2795799124577794,1,0,0,1,0,0,0,0
0.0,-0.37618968574811495,-0.6314544815878745,-0.6948859558896249,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,-0.8614085280512555,0.48121480961220603,-0.25334869296837104,0.999509160426972,1,0,0,0,1,0,0,0
1.0,-0.37618968574811495,1.146906418358747,1.1107228654877719,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-0.39586532708810585,0.48121480961220603,0.7391020970353567,0.10042619969904558,1,0,0,0,0,1,0,0
0.0,-0.37618968574811495,-1.5725531311150713,-0.27292518675694527,0.6730949595391401,-0.2878021319597589,0.5270392050564102,1.0093122859127712,-0.693179769798292,0.14363162303312005,0.10042619969904558,0,1,0,0,1,0,0,0
0.0,-0.37618968574811495,3.0207073660899897,2.285301697038313,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,0.6541109865052238,-0.693179769798292,-0.054858534967625494,-0.5532112374588806,0,1,0,0,0,1,0,0
0.0,-0.37618968574811495,-1.042305292120428,-0.9432334856668985,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-0.6857640566542323,-0.10598248009304298,-1.2457994829720989,-1.7890178857024293,0,1,0,0,1,0,0,0
0.0,-0.37618968574811495,-1.3050335135500029,-0.9821658827369343,2.0108059404488996,-0.2878021319597589,-0.3907769734460811,0.9397155823441344,-0.693179769798292,-0.15410361396799827,-0.8163466255570867,0,1,0,1,0,0,0,0
0.0,-0.37618968574811495,0.05615649619962826,0.046368896899176316,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-1.1708073385081734,-0.10598248009304298,-0.8488191669706077,0.021365305818101917,1,0,0,0,1,0,0,0
1.0,-0.37618968574811495,-1.1954018067354908,-1.023467777096439,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,-0.6317224373436517,-0.693179769798292,-1.64277979897359,0.2768712931549268,1,0,0,1,0,0,0,0
1.0,-0.37618968574811495,-0.13086766628914503,-0.29022078741000423,0.2717816652662122,0.9960187737765066,-0.3907769734460811,-1.022904851055704,1.068412099317455,0.14363162303312005,0.10042619969904558,1,0,0,0,1,0,0,0
0.0,-0.37618968574811495,0.2045528793674923,0.020460087120893988,2.8134325289947557,-0.2878021319597589,0.5270392050564102,1.9164739508016362,-0.10598248009304298,2.823248756043185,-0.05200637051415311,1,0,0,1,0,0,0,0
0.0,-0.37618968574811495,-1.5255290004710111,-0.8876627207686201,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,1.5997758253269123,-0.693179769798292,-0.5510839299694894,-2.21329165423805,1,0,0,0,0,1,0,0
0.0,-0.37618968574811495,-0.5046878295459538,-0.44740320614500406,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,0.025991427059302748,-0.693179769798292,0.3421217810338656,-0.28322385047107373,1,0,0,1,0,0,0,0
0.0,-0.37618968574811495,0.2844322977977955,-0.15126793176332848,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,-0.1917255040689917,-0.10598248009304298,0.3421217810338656,0.9484996932390478,0,1,0,1,0,0,0,0
0.0,-0.37618968574811495,0.2077243272857477,-0.13808868406569755,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,-0.3784297888577016,-0.693179769798292,0.14363162303312005,1.0128613925911483,1,0,0,0,1,0,0,0
0.0,-0.37618968574811495,-0.23404239640677743,-0.2481924778230709,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,1.2373479162163494,-0.693179769798292,-0.25334869296837104,-0.7571193398148889,0,1,0,0,1,0,0,0
0.0,-0.36739767452365124,-0.5582830177472626,-0.6086154998321667,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,0.6697015789261087,-0.693179769798292,-0.3525937719687438,-0.41109992914972626,1,0,0,0,1,0,0,0
0.0,-0.36739767452365124,0.5843280635355577,0.3812117255423979,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,0.8946906821827613,0.48121480961220603,1.93004304503983,0.7220266399308259,1,0,1,0,0,0,0,0
0.0,-0.36739767452365124,-0.9908320079219808,-1.0305589733641933,0.004239469084260327,-0.2878021319597589,0.5270392050564102,-1.0920366268457253,0.48121480961220603,-0.9480642459709805,-0.6557869690631998,0,1,0,0,1,0,0,0
0.0,-0.36739767452365124,-0.6059003688652411,-0.6109504059203297,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,0.15252175773610868,0.48121480961220603,-0.3525937719687438,0.023080863188171936,0,1,0,0,0,1,0,0
0.0,-0.36739767452365124,-0.9930223604410636,-1.0555338207072105,1.074408253812068,-0.2878021319597589,-0.3907769734460811,-1.101282956581102,-0.693179769798292,-0.4518388509691166,-1.4496108409980115,1,0,1,0,0,0,0,0
1.0,-0.36739767452365124,-0.4997595363780174,-0.5991893974762496,0.6730949595391401,-0.2878021319597589,-0.3907769734460811,-0.12507513315163177,-0.693179769798292,-0.3525937719687438,0.16748840579875765,1,0,0,0,1,0,0,0
1.0,-0.36739767452365124,1.7035297522706798,1.013919388632601,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,-0.20104975916463075,-0.693179769798292,0.9375922550361022,0.14013888663385635,1,0,1,0,0,0,0,0
0.0,-0.36739767452365124,-1.4519012131889235,-0.9015683836936794,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,1.428864259618148,-0.693179769798292,-0.5510839299694894,-2.1067870755977163,1,0,0,0,0,1,0,0
0.0,-0.36739767452365124,0.07199091961883146,-0.12501320997198498,0.004239469084260327,2.2798396795127718,-0.3907769734460811,0.1042503047244601,-0.693179769798292,0.8383471760357295,-0.6540990997223026,1,0,0,0,0,1,0,0
0.0,-0.36739767452365124,0.3585620408655062,0.20062835912380922,0.2717816652662122,-0.2878021319597589,-0.3907769734460811,0.4937236367438052,-0.693179769798292,-0.9480642459709805,0.8135604371668792,1,0,0,1,0,0,0,0
1.0,-0.36739767452365124,0.477753723778932,-0.2228198316650334,0.6730949595391401,-0.2878021319597589,0.5270392050564102,-1.3309034802918072,-0.693179769798292,-1.0473093249713532,0.7861601446787692,1,0,0,0,1,0,0,0
0.0,-0.36739767452365124,0.7457296647854762,0.34245228447889275,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-0.16594486446770776,1.068412099317455,0.9375922550361022,-0.667444786205935,0,1,0,0,0,1,0,0
